scholarly_search_id,person_id,name_en,name_zh,search_type,url,purpose
SS0143,FM013,René Le Roy,勒內・勒魯瓦,nfa_site,https://www.google.com/search?q=%22Ren%C3%A9%20Le%20Roy%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0144,FM014,Gaston Crunelle,加斯東・克呂內爾,google_scholar,https://scholar.google.com/scholar?q=%22Gaston%20Crunelle%22%20flute,"Search Google Scholar for papers, citations and books."
SS0145,FM014,Gaston Crunelle,加斯東・克呂內爾,crossref,https://search.crossref.org/?q=%22Gaston%20Crunelle%22%20flute,Search Crossref for DOI-bearing publications.
SS0146,FM014,Gaston Crunelle,加斯東・克呂內爾,semantic_scholar,https://www.semanticscholar.org/search?q=%22Gaston%20Crunelle%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0147,FM014,Gaston Crunelle,加斯東・克呂內爾,worldcat_books,https://search.worldcat.org/search?q=%22Gaston%20Crunelle%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0148,FM014,Gaston Crunelle,加斯東・克呂內爾,worldcat_dissertations,https://search.worldcat.org/search?q=%22Gaston%20Crunelle%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0149,FM014,Gaston Crunelle,加斯東・克呂內爾,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Gaston%20Crunelle%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS0150,FM014,Gaston Crunelle,加斯東・克呂內爾,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Gaston%20Crunelle%22%20flute,Search JSTOR for journals and book chapters.
SS0151,FM014,Gaston Crunelle,加斯東・克呂內爾,project_muse,https://muse.jhu.edu/search?action=search&query=%22Gaston%20Crunelle%22%20flute,Search Project MUSE for humanities scholarship.
SS0152,FM014,Gaston Crunelle,加斯東・克呂內爾,proquest,https://www.proquest.com/search?query=%22Gaston%20Crunelle%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0153,FM014,Gaston Crunelle,加斯東・克呂內爾,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0154,FM014,Gaston Crunelle,加斯東・克呂內爾,nfa_site,https://www.google.com/search?q=%22Gaston%20Crunelle%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0155,FM015,Leonardo De Lorenzo,萊昂納多・德洛倫佐,google_scholar,https://scholar.google.com/scholar?q=%22Leonardo%20De%20Lorenzo%22%20flute,"Search Google Scholar for papers, citations and books."
SS0156,FM015,Leonardo De Lorenzo,萊昂納多・德洛倫佐,crossref,https://search.crossref.org/?q=%22Leonardo%20De%20Lorenzo%22%20flute,Search Crossref for DOI-bearing publications.
SS0157,FM015,Leonardo De Lorenzo,萊昂納多・德洛倫佐,semantic_scholar,https://www.semanticscholar.org/search?q=%22Leonardo%20De%20Lorenzo%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0158,FM015,Leonardo De Lorenzo,萊昂納多・德洛倫佐,worldcat_books,https://search.worldcat.org/search?q=%22Leonardo%20De%20Lorenzo%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0159,FM015,Leonardo De Lorenzo,萊昂納多・德洛倫佐,worldcat_dissertations,https://search.worldcat.org/search?q=%22Leonardo%20De%20Lorenzo%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0160,FM015,Leonardo De Lorenzo,萊昂納多・德洛倫佐,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Leonardo%20De%20Lorenzo%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS0161,FM015,Leonardo De Lorenzo,萊昂納多・德洛倫佐,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Leonardo%20De%20Lorenzo%22%20flute,Search JSTOR for journals and book chapters.
SS0162,FM015,Leonardo De Lorenzo,萊昂納多・德洛倫佐,project_muse,https://muse.jhu.edu/search?action=search&query=%22Leonardo%20De%20Lorenzo%22%20flute,Search Project MUSE for humanities scholarship.
SS0163,FM015,Leonardo De Lorenzo,萊昂納多・德洛倫佐,proquest,https://www.proquest.com/search?query=%22Leonardo%20De%20Lorenzo%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0164,FM015,Leonardo De Lorenzo,萊昂納多・德洛倫佐,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0165,FM015,Leonardo De Lorenzo,萊昂納多・德洛倫佐,nfa_site,https://www.google.com/search?q=%22Leonardo%20De%20Lorenzo%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0166,FM016,Georges Laurent,喬治・洛朗,google_scholar,https://scholar.google.com/scholar?q=%22Georges%20Laurent%22%20flute,"Search Google Scholar for papers, citations and books."
SS0167,FM016,Georges Laurent,喬治・洛朗,crossref,https://search.crossref.org/?q=%22Georges%20Laurent%22%20flute,Search Crossref for DOI-bearing publications.
SS0168,FM016,Georges Laurent,喬治・洛朗,semantic_scholar,https://www.semanticscholar.org/search?q=%22Georges%20Laurent%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0169,FM016,Georges Laurent,喬治・洛朗,worldcat_books,https://search.worldcat.org/search?q=%22Georges%20Laurent%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0170,FM016,Georges Laurent,喬治・洛朗,worldcat_dissertations,https://search.worldcat.org/search?q=%22Georges%20Laurent%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0171,FM016,Georges Laurent,喬治・洛朗,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Georges%20Laurent%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS0172,FM016,Georges Laurent,喬治・洛朗,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Georges%20Laurent%22%20flute,Search JSTOR for journals and book chapters.
SS0173,FM016,Georges Laurent,喬治・洛朗,project_muse,https://muse.jhu.edu/search?action=search&query=%22Georges%20Laurent%22%20flute,Search Project MUSE for humanities scholarship.
SS0174,FM016,Georges Laurent,喬治・洛朗,proquest,https://www.proquest.com/search?query=%22Georges%20Laurent%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0175,FM016,Georges Laurent,喬治・洛朗,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0176,FM016,Georges Laurent,喬治・洛朗,nfa_site,https://www.google.com/search?q=%22Georges%20Laurent%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0177,FM017,William Kincaid,威廉・金凱德,google_scholar,https://scholar.google.com/scholar?q=%22William%20Kincaid%22%20flute,"Search Google Scholar for papers, citations and books."
SS0178,FM017,William Kincaid,威廉・金凱德,crossref,https://search.crossref.org/?q=%22William%20Kincaid%22%20flute,Search Crossref for DOI-bearing publications.
SS0179,FM017,William Kincaid,威廉・金凱德,semantic_scholar,https://www.semanticscholar.org/search?q=%22William%20Kincaid%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0180,FM017,William Kincaid,威廉・金凱德,worldcat_books,https://search.worldcat.org/search?q=%22William%20Kincaid%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0181,FM017,William Kincaid,威廉・金凱德,worldcat_dissertations,https://search.worldcat.org/search?q=%22William%20Kincaid%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0182,FM017,William Kincaid,威廉・金凱德,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22William%20Kincaid%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS0183,FM017,William Kincaid,威廉・金凱德,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22William%20Kincaid%22%20flute,Search JSTOR for journals and book chapters.
SS0184,FM017,William Kincaid,威廉・金凱德,project_muse,https://muse.jhu.edu/search?action=search&query=%22William%20Kincaid%22%20flute,Search Project MUSE for humanities scholarship.
SS0185,FM017,William Kincaid,威廉・金凱德,proquest,https://www.proquest.com/search?query=%22William%20Kincaid%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0186,FM017,William Kincaid,威廉・金凱德,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0187,FM017,William Kincaid,威廉・金凱德,nfa_site,https://www.google.com/search?q=%22William%20Kincaid%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0188,FM018,Joseph Mariano,約瑟夫・馬里亞諾,google_scholar,https://scholar.google.com/scholar?q=%22Joseph%20Mariano%22%20flute,"Search Google Scholar for papers, citations and books."
SS0189,FM018,Joseph Mariano,約瑟夫・馬里亞諾,crossref,https://search.crossref.org/?q=%22Joseph%20Mariano%22%20flute,Search Crossref for DOI-bearing publications.
SS0190,FM018,Joseph Mariano,約瑟夫・馬里亞諾,semantic_scholar,https://www.semanticscholar.org/search?q=%22Joseph%20Mariano%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0191,FM018,Joseph Mariano,約瑟夫・馬里亞諾,worldcat_books,https://search.worldcat.org/search?q=%22Joseph%20Mariano%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0192,FM018,Joseph Mariano,約瑟夫・馬里亞諾,worldcat_dissertations,https://search.worldcat.org/search?q=%22Joseph%20Mariano%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0193,FM018,Joseph Mariano,約瑟夫・馬里亞諾,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Joseph%20Mariano%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS0194,FM018,Joseph Mariano,約瑟夫・馬里亞諾,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Joseph%20Mariano%22%20flute,Search JSTOR for journals and book chapters.
SS0195,FM018,Joseph Mariano,約瑟夫・馬里亞諾,project_muse,https://muse.jhu.edu/search?action=search&query=%22Joseph%20Mariano%22%20flute,Search Project MUSE for humanities scholarship.
SS0196,FM018,Joseph Mariano,約瑟夫・馬里亞諾,proquest,https://www.proquest.com/search?query=%22Joseph%20Mariano%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0197,FM018,Joseph Mariano,約瑟夫・馬里亞諾,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0198,FM018,Joseph Mariano,約瑟夫・馬里亞諾,nfa_site,https://www.google.com/search?q=%22Joseph%20Mariano%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0199,FM019,Julius Baker,朱利葉斯・貝克,google_scholar,https://scholar.google.com/scholar?q=%22Julius%20Baker%22%20flute,"Search Google Scholar for papers, citations and books."
SS0200,FM019,Julius Baker,朱利葉斯・貝克,crossref,https://search.crossref.org/?q=%22Julius%20Baker%22%20flute,Search Crossref for DOI-bearing publications.
SS0201,FM019,Julius Baker,朱利葉斯・貝克,semantic_scholar,https://www.semanticscholar.org/search?q=%22Julius%20Baker%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0202,FM019,Julius Baker,朱利葉斯・貝克,worldcat_books,https://search.worldcat.org/search?q=%22Julius%20Baker%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0203,FM019,Julius Baker,朱利葉斯・貝克,worldcat_dissertations,https://search.worldcat.org/search?q=%22Julius%20Baker%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0204,FM019,Julius Baker,朱利葉斯・貝克,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Julius%20Baker%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS0205,FM019,Julius Baker,朱利葉斯・貝克,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Julius%20Baker%22%20flute,Search JSTOR for journals and book chapters.
SS0206,FM019,Julius Baker,朱利葉斯・貝克,project_muse,https://muse.jhu.edu/search?action=search&query=%22Julius%20Baker%22%20flute,Search Project MUSE for humanities scholarship.
SS0207,FM019,Julius Baker,朱利葉斯・貝克,proquest,https://www.proquest.com/search?query=%22Julius%20Baker%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0208,FM019,Julius Baker,朱利葉斯・貝克,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0209,FM019,Julius Baker,朱利葉斯・貝克,nfa_site,https://www.google.com/search?q=%22Julius%20Baker%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0210,FM020,Jean-Pierre Rampal,讓-皮耶・朗帕爾,google_scholar,https://scholar.google.com/scholar?q=%22Jean-Pierre%20Rampal%22%20flute,"Search Google Scholar for papers, citations and books."
SS0211,FM020,Jean-Pierre Rampal,讓-皮耶・朗帕爾,crossref,https://search.crossref.org/?q=%22Jean-Pierre%20Rampal%22%20flute,Search Crossref for DOI-bearing publications.
SS0212,FM020,Jean-Pierre Rampal,讓-皮耶・朗帕爾,semantic_scholar,https://www.semanticscholar.org/search?q=%22Jean-Pierre%20Rampal%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0213,FM020,Jean-Pierre Rampal,讓-皮耶・朗帕爾,worldcat_books,https://search.worldcat.org/search?q=%22Jean-Pierre%20Rampal%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0214,FM020,Jean-Pierre Rampal,讓-皮耶・朗帕爾,worldcat_dissertations,https://search.worldcat.org/search?q=%22Jean-Pierre%20Rampal%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
SS0215,FM020,Jean-Pierre Rampal,讓-皮耶・朗帕爾,library_of_congress,https://catalog.loc.gov/vwebv/search?searchArg=%22Jean-Pierre%20Rampal%22%20flute&searchCode=GKEY%5E*&searchType=0,Search Library of Congress catalogue.
SS0216,FM020,Jean-Pierre Rampal,讓-皮耶・朗帕爾,jstor,https://www.jstor.org/action/doBasicSearch?Query=%22Jean-Pierre%20Rampal%22%20flute,Search JSTOR for journals and book chapters.
SS0217,FM020,Jean-Pierre Rampal,讓-皮耶・朗帕爾,project_muse,https://muse.jhu.edu/search?action=search&query=%22Jean-Pierre%20Rampal%22%20flute,Search Project MUSE for humanities scholarship.
SS0218,FM020,Jean-Pierre Rampal,讓-皮耶・朗帕爾,proquest,https://www.proquest.com/search?query=%22Jean-Pierre%20Rampal%22%20flute,Search ProQuest for dissertations and scholarly databases; access may require login.
SS0219,FM020,Jean-Pierre Rampal,讓-皮耶・朗帕爾,rilm,https://www.rilm.org/,Use RILM Abstracts with the query text; RILM usually requires institutional access.
SS0220,FM020,Jean-Pierre Rampal,讓-皮耶・朗帕爾,nfa_site,https://www.google.com/search?q=%22Jean-Pierre%20Rampal%22%20flute%20site%3Anfaonline.org,Search National Flute Association pages and publications.
SS0221,FM021,Alain Marion,阿蘭・馬里翁,google_scholar,https://scholar.google.com/scholar?q=%22Alain%20Marion%22%20flute,"Search Google Scholar for papers, citations and books."
SS0222,FM021,Alain Marion,阿蘭・馬里翁,crossref,https://search.crossref.org/?q=%22Alain%20Marion%22%20flute,Search Crossref for DOI-bearing publications.
SS0223,FM021,Alain Marion,阿蘭・馬里翁,semantic_scholar,https://www.semanticscholar.org/search?q=%22Alain%20Marion%22%20flute&sort=relevance,Search Semantic Scholar for papers and citations.
SS0224,FM021,Alain Marion,阿蘭・馬里翁,worldcat_books,https://search.worldcat.org/search?q=%22Alain%20Marion%22%20flute,"Search WorldCat for books, recordings, theses and library holdings."
SS0225,FM021,Alain Marion,阿蘭・馬里翁,worldcat_dissertations,https://search.worldcat.org/search?q=%22Alain%20Marion%22%20flute%20dissertation%20OR%20thesis,Search WorldCat for thesis/dissertation holdings.
